302.9767441860465     0.9802683073681042
307.8139534883721     0.9825976518401445
313.0232558139535     0.9824922856927825
317.0232558139535     0.9727026416798374
318.9767441860465     0.9605272070444795
320.9302325581396     0.950778956875141
322.9767441860465     0.9410288251674568
325.0232558139535     0.921569955595695
326.9767441860465     0.8996857830962595
328.9302325581396     0.8511025814706102
330.9767441860465     0.7491194400541882
332.9302325581396     0.6374294423120342
336.9302325581396     0.29268834198840965
339.0697674418605     0.14215962971325347
342.8837209302326     0.03528637013622338
348.0		      0.02061977873109022
352.9767441860465     0.020519116429592144
357.9534883720930     0.0010009783999394006
360.4651162790698     -0.0014770076014152256

